name,x_val,y_val
23142,0.8869523654,0.3420574380
23187,0.7985021686,0.8945060140
79155,0.3927963222,0.7878080457
54707,0.2978238100,0.7006077352
201626,0.8402995332,0.9586193450
57194,0.7626564927,0.9051569561
135458,0.7819937652,0.8472848271
148327,0.8347196790,0.8903961469
54540,0.8626204365,0.3508521724
79072,0.6681276469,0.6745245833
10417,0.7778723932,0.9011965857
11252,0.7982678852,0.8255105728
23357,0.4348741138,0.8436767133
343099,0.6995045432,0.6925068158
57706,0.7473568202,0.7580253533
160851,0.8566942517,0.7288969607
168400,0.8911978895,0.7069711616
121355,0.8329677088,0.9376288365
51077,0.2208835106,0.6731050085
3080,0.0011214446,0.6762222211
1515,0.5953304761,0.8509724508
89857,0.6511152825,0.8871265325
9315,0.9687569901,0.1869750231
8825,0.1944385562,0.6264007400
2633,0.7123830801,0.7613924206
5650,0.1667830245,0.6174272373
4948,0.7445276577,0.7559338317
653188,0.8455115459,0.5351205213
1944,0.5848554860,0.5918684664
3303,0.8241256762,0.9468214519
140564,0.8662422870,0.7550357700
388512,0.7437930624,0.7729137102
3651,0.7131952002,0.7459942004
5321,0.7755613601,0.8300167268
55147,0.7495214063,0.8472299135
10435,0.6522179781,0.6666967326
9278,0.7093775757,0.7366312487
3861,0.8152641338,0.9163270792
80320,0.6014224167,0.8410406292
29944,0.6982920970,0.7371342365
283208,0.6919130283,0.8626858829
221955,0.6509332699,0.6711476395
54543,0.6917044891,0.7234175275
1291,0.6992244165,0.7505766767
79731,0.8074887230,0.9180169949
127495,0.6898411627,0.7088714963
2701,0.7698611073,0.8516118701
29945,0.7877618669,0.8118742212
8805,0.8576233707,0.9446736143
6431,0.6097167865,0.5657602878
1629,0.7702330650,0.8335736713
55257,0.8591951054,0.4196691716
197,0.7026739763,0.7490974333
2219,0.6095181558,0.6072786783
151112,0.7842397497,0.8625188865
4103,0.2409976224,0.6877350006
81555,0.7263921424,0.7455443788
9753,0.8289804109,0.7098167505
2786,0.6769960112,0.7116582492
261734,0.7514411870,0.8386063876
79094,0.7588374014,0.7920503017
51312,0.9845415881,0.0036010132
840,0.7806683821,0.8392997593
1047,0.8073647259,0.8769589411
10073,0.7748112268,0.8074997783
6373,0.7545776580,0.8690330863
80349,0.8026355788,0.8686651329
153830,0.7213989663,0.7276470861
3398,0.7689420397,0.8555650179
1200,0.7602783988,0.8484167137
79064,0.7772584731,0.8319214409
19,0.7355166792,0.8183414015
100271715,0.7948964267,0.8852507554
7456,0.8499396951,0.3167561139
1536,0.8509415284,0.7258314433
100505741,0.8006196549,0.9279860125
4853,0.7648843365,0.7411191110
80204,0.8936480769,0.4069743589
55801,0.0011214446,0.6762222211
152815,0.3739072624,0.7649665064
5558,0.9094562173,0.4737315505
3714,0.6842629198,0.6345936350
734,0.9794715892,0.0580557375
2258,0.0325080264,0.6899780703
440414,0.5311174525,0.8175623106
90338,0.7916661748,0.8566594120
4833,0.7980120711,0.8517866659
26268,0.7722958148,0.8302908203
11166,0.8323099656,0.9050017112
11010,0.8402110980,0.1981797784
145567,0.7270109776,0.7950797073
22847,0.3840093975,0.7361266396
57576,0.6182435676,0.6069195823
283237,0.7469353276,0.8586720148
150290,0.3811018838,0.7691741361
5591,0.8940142185,0.7197554264
3589,0.7726573501,0.8269292851
51507,0.7203790978,0.7637782245
3782,0.1595681515,0.6097130571
8718,0.8543055832,0.7235409002
659,0.6933475860,0.7280540608
9367,0.7314050392,0.7699684381
2299,0.1904329845,0.6409630493
26122,0.7508605432,0.7901604159
79776,0.6898273790,0.7202521806
5356,0.4731779272,0.8522862673
63951,0.6564324510,0.8868130460
55207,0.3731063458,0.1788377539
64129,0.7458515318,0.8162173868
54437,0.6972856825,0.7312598723
23536,0.9748292130,0.2178309510
29883,0.5000663268,0.3909491238
23593,0.6866537086,0.8732141552
3957,0.1815997949,0.6348080361
81620,0.8113753623,0.9110157996
56986,0.0066325388,0.6751139455
56655,0.6512214192,0.8455962279
84101,0.6235686191,0.8607377620
60436,0.8460815708,0.1535388144
65264,0.7738160907,0.8302706200
143471,0.7408748467,0.9534742009
55163,0.3718645761,0.1753977204
27102,0.7266992216,0.7909213756
8707,0.6334618954,0.6151481549
1612,0.7947434448,0.8923760477
60386,0.7218916827,0.8991214262
6881,0.8900962391,0.4061470185
65095,0.7630054316,0.8314003645
6855,0.6468398079,0.6606971647
2353,0.4413477319,0.7924298857
3018,0.3817184282,0.7803341239
83903,0.7463552465,0.7704329784
7799,0.7691983146,0.8189017700
158038,0.0011214446,0.6762222211
26289,0.6533310970,0.6820583616
10673,0.2014027771,0.6471586551
58524,0.6966618638,0.7804124155
221178,0.8447208493,0.9218904460
9020,0.7666607131,0.8744637461
1380,0.8354773183,0.9401682292
26511,0.8141212752,0.2394207818
80231,0.5079409496,0.8060817683
55252,0.2702695245,0.6958592926
1230,0.6437904829,0.6180033992
3269,0.5149135474,0.8230632168
55816,0.7113981468,0.7430935819
28988,0.8197462461,0.9330370204
7484,0.6579683251,0.8802807658
3218,0.8499163379,0.3174971284
3611,0.8394794650,0.9300626308
54463,0.0661574498,0.5407832202
63876,0.1443439493,0.6016617020
408029,0.5153034764,0.8040334462
10505,0.7866294433,0.8317073549
730,0.7791943044,0.8788341200
389337,0.7372759629,0.7665836194
57577,0.7766598224,0.8891347757
7469,0.4103264732,0.8138447209
1804,0.7289029876,0.7297760720
135,0.8447059313,0.9472930328
6853,0.7494052281,0.8211153623
4338,0.6519726439,0.6208547721
8354,0.7370383920,0.8096641908
5691,0.8151803250,0.9207928854
716,0.8554755990,0.7556295166
100381270,0.8129456125,0.8972052638
54456,0.8203831259,0.9393978082
6343,0.6705627055,0.6947838799
23191,0.8135688601,0.8914951921
23269,0.7785718641,0.8173832424
8416,0.0539601766,0.6836189266
3376,0.5188969437,0.8834631640
4184,0.6268458637,0.8517915364
84769,0.7909582675,0.8634957838
55227,0.4096263921,0.2351143164
94056,0.7244766638,0.7297513356
116150,0.5938362245,0.5177172713
4162,0.6853186702,0.6765671520
2138,0.6926565654,0.6973670396
7417,0.5730647811,0.5206886716
54852,0.7533540089,0.8060703369
5509,0.7278091513,0.7419610608
84056,0.8353394524,0.1136636500
83953,0.8783106252,0.7439046976
200879,0.7153346226,0.7368416594
4674,0.8784918252,0.7845074512
254910,0.6225803346,0.5756287347
22798,0.7866095524,0.9085959385
5605,0.7931621694,0.8556638417
387914,0.7977259692,0.8167159681
3357,0.4812838947,0.8112950570
3313,0.6076975831,0.8862834929
128387,0.7931517977,0.8445603221
2840,0.7697550894,0.8666394443
140947,0.7566062391,0.8400214269
10160,0.9047750704,0.3778830176
1088,0.1840734538,0.6413883458
8996,0.7343085541,0.7669623445
4313,0.7155889793,0.7924239354
150368,0.8594100752,0.7095284534
26261,0.7215669640,0.8090673138
8648,0.8197820633,0.8905267535
79442,0.7719628283,0.8115068989
5713,0.8378100201,0.9646393239
56164,0.6074533793,0.8490035236
84717,0.8269097887,0.8893700491
5738,0.7070074095,0.7504320076
5531,0.8863977144,0.5095797250
54734,0.1283342031,0.7247360606
2059,0.7722137989,0.8502800598
23266,0.7819667537,0.8421532198
4883,0.7320964106,0.8252886499
55313,0.6872627696,0.9357339825
25939,0.4876983742,0.8734291456
133690,0.0011214446,0.6762222211
10450,0.7510470044,0.8013541688
3747,0.8051040499,0.9024347021
146722,0.0011214446,0.6762222211
9744,0.6907387498,0.7231105600
125972,0.6902348201,0.6978009938
8326,0.7764742122,0.8783983181
27109,0.6743036082,0.6652199201
80150,0.6586040308,0.6691815558
1521,0.7623472297,0.8148267575
79959,0.7760700700,0.8957062586
139716,0.6991263064,0.7098162796
25870,0.8410019492,0.1626976059
4939,0.0300855549,0.6832365829
64754,0.3116052028,0.7398764308
6602,0.8417234805,0.9303577537
58155,0.8596886246,0.2988016192
165324,0.7310533538,0.7763971009
64063,0.8655093783,0.5702124091
8725,0.3668981608,0.7248547037
5660,0.7785891559,0.8490297095
6923,0.7948478105,0.8990930460
51125,0.6451342279,0.6206971968
84364,0.7721164816,0.7765909614
4224,0.7229896493,0.7748873678
9247,0.6539976274,0.6305219024
1911,0.8710653848,0.3323573827
256369,0.8373399008,0.3468172863
147463,0.6474928283,0.6342348479
374955,0.8883353870,0.7696931445
257629,0.0651386511,0.6971552937
79005,0.6972168317,0.7628954899
79661,0.1644343533,0.6319137356
2730,0.7656202481,0.8445365033
100131689,0.8051480206,0.8942155064
9184,0.9102044436,0.6190549063
6506,0.7277604540,0.7729961526
55937,0.3066702282,0.7351665272
8675,0.6538580596,0.6198688174
9968,0.8417961832,0.9176381878
2621,0.8411336344,0.6957523156
4234,0.7457208676,0.7919150060
2736,0.7719871698,0.8179297596
10270,0.9128843879,0.5767446768
84908,0.7121022017,0.7349695895
91833,0.7660382751,0.7980621246
27087,0.7895497460,0.8471451159
57531,0.8605581002,0.7327824159
3096,0.7721715697,0.8406801002
9456,0.7261693737,0.7735863278
26206,0.7008828092,0.7292032114
2962,0.8373942105,0.9220634859
80110,0.6917230017,0.6894192648
51537,0.3153701914,0.6610053411
202018,0.8206704983,0.8254878467
79701,0.8550999291,0.6776079306
138151,0.8812825236,0.7466679511
114884,0.7415865351,0.7975930996
135656,0.0011214446,0.6762222211
6883,0.8782479503,0.3549603631
91452,0.7616274440,0.7876908867
51250,0.2347366252,0.6941263742
8440,0.7655022207,0.8690086766
10732,0.4961157276,0.3730068477
6036,0.8326854808,0.9515975025
7064,0.8092068483,0.9133114626
64854,0.7480632637,0.8022142698
10420,0.7126752826,0.7697084104
9128,0.5242319039,0.8807509170
1050,0.8890427773,0.4941878891
2997,0.4321156158,0.8258252829
407021,0.9845415881,0.0036010132
81870,0.6574712195,0.9261055560
171024,0.8000500268,0.9223730854
165100,0.0004354019,0.6761478260
388015,0.9085688808,0.8954024618
677781,0.5623515862,0.8662691641
54972,0.8222350171,0.9217481237
181,0.7069150564,0.7491286250
729500,0.8898789206,0.7095169257
8534,0.8268922751,0.9400645732
168544,0.8180945370,0.9082595421
6674,0.7338499674,0.7938704486
5744,0.8485215080,0.1479168693
100101267,0.7252490153,0.7506438383
7025,0.8641606494,0.2827912050
4921,0.8964068232,0.4350715458
3217,0.2229178367,0.6670053939
648,0.9028175547,0.6659092538
79908,0.6981828463,0.7174267960
5880,0.7577150460,0.8395995349
9912,0.6549002944,0.6388280880
23417,0.5072343067,0.8209986832
158135,0.6618624114,0.8642773533
535,0.7997015218,0.8656916815
3620,0.0363285079,0.6864597916
93663,0.8100335278,0.8959242365
3887,0.8445520243,0.8282311610
29780,0.7222389270,0.7718711334
55084,0.8935724087,0.6789922558
23087,0.7290597637,0.7580293315
57685,0.6900105088,0.7040809131
81603,0.8780538292,0.3839599229
84749,0.7342305679,0.7424665018
118427,0.1104680994,0.7276803837
8795,0.7756373987,0.8222596317
377,0.8755716890,0.3363903655
8403,0.8615196900,0.6060029399
3903,0.0726853528,0.5622748623
60491,0.7811512071,0.8522313892
79622,0.7598637597,0.8480263954
84172,0.8121214130,0.9349747360
79966,0.6769493484,0.6600292813
57453,0.7630533725,0.7985536808
54439,0.7520621776,0.8141202100
337873,0.5609235176,0.9212575636
5443,0.0189331472,0.6827387500
64072,0.8398276263,0.6730469561
140690,0.7356995829,0.7452198224
286,0.7555848439,0.8364554436
8832,0.7286845973,0.7946644435
117153,0.8818647927,0.7579595969
140909,0.6424287445,0.8613685453
54206,0.8724411309,0.5036266648
5695,0.7978756836,0.8916689580
4925,0.7699107966,0.7846979146
4586,0.4721560913,0.8526950363
8317,0.3572315249,0.7708649752
4550,0.7677545966,0.8528912360
8739,0.8363875531,0.0559150877
2302,0.6781294525,0.6619256817
539,0.4368312052,0.8202716279
10856,0.6091942140,0.8815863788
91012,0.7140364311,0.7017331584
11272,0.4617405777,0.8486821883
343068,0.8124913000,0.9288737283
57113,0.7872139100,0.8361291970
304,0.7485356364,0.8423527358
54929,0.7324478219,0.7461026982
6015,0.4512868363,0.7612591444
6747,0.7656782612,0.8205900198
406950,0.8280638476,0.0009726326
1613,0.7990712177,0.8516781893
26048,0.6664696398,0.7260518185
134266,0.8279079983,0.0587522881
8780,0.8805862849,0.4407371514
9459,0.7381589944,0.7785440360
84984,0.7563469987,0.8326032698
131377,0.7511194399,0.7802481412
55508,0.7937405059,0.9042498331
2811,0.6810223738,0.8588129068
128308,0.7478277408,0.8166070132
254102,0.7318871114,0.7320777261
5743,0.5078704087,0.4062699720
81605,0.7771457442,0.8110164876
58497,0.9092274793,0.4532317448
55505,0.7429265375,0.7742904119
26993,0.8618676119,0.9380026945
130026,0.4487975805,0.7842525898
57095,0.8403745104,0.1495557796
84319,0.7546177488,0.8142606843
3501,0.6937554669,0.7370007586
57102,0.7155132903,0.7414257160
80727,0.9451345987,0.1465801217
7780,0.8336020049,0.5009780589
284716,0.7930966095,0.8826561605
50626,0.7090172055,0.7321450674
26135,0.6047472124,0.5913779556
83942,0.7230048606,0.7671219170
80139,0.8542312044,0.7304950751
3716,0.8228385700,0.9177374057
55669,0.8012702545,0.9039102948
467,0.8009748004,0.8457598448
677804,0.6618624114,0.8642773533
285267,0.8783106252,0.7439046976
93426,0.7134029372,0.7681345245
80017,0.1322069876,0.6178194618
63826,0.1197421837,0.5983516973
121549,0.8791539779,0.7190086573
23255,0.7699626548,0.8295556396
51191,0.8438191528,0.9389654710
5930,0.8063999566,0.8876187882
760,0.7821113029,0.8381281790
5194,0.8733217237,0.6006708179
51384,0.8067409502,0.8888081924
2295,0.6519625134,0.6418790731
10098,0.1616756756,0.5938747000
84620,0.7623472297,0.8148267575
84307,0.6662410698,0.7258948134
885,0.5354665499,0.8136669320
5420,0.7210531515,0.8683667183
6002,0.8744705121,0.7808512291
5269,0.8007110346,0.9313887999
64689,0.7529392886,0.7708091158
57701,0.7730705513,0.8073222574
11189,0.6898521413,0.7218348464
10211,0.7940966409,0.8876367503
10036,0.7985642253,0.8770081806
2941,0.5925573601,0.8697063284
56913,0.8907713137,0.5903763528
970,0.9834519329,0.0069223200
22978,0.7980792867,0.9050352562
23426,0.7850076394,0.8140525760
9414,0.7818154556,0.8670754218
9892,0.6930251420,0.7118716656
79689,0.4828913999,0.8146091180
4285,0.7623075493,0.8275974367
598,0.7729330943,0.8271868005
9993,0.8336532567,0.8646634350
9584,0.5719100302,0.8950744033
5008,0.1304505763,0.6092222237
2686,0.8521444407,0.4711020364
6461,0.7116701882,0.7513119370
246778,0.6873881418,0.6864413253
83640,0.7593015086,0.8843404422
2776,0.7021562646,0.7428037782
130399,0.7535353172,0.7958143886
64127,0.7460646777,0.8302198065
155060,0.6730561594,0.8740883533
54820,0.7867613361,0.8545639382
55670,0.9807352990,0.0221552316
388719,0.9845415881,0.0036010132
83891,0.4919148027,0.8135002534
54729,0.5659467482,0.8578803838
3779,0.8865347909,0.7141007469
100132057,0.5739452132,0.5392753574
4528,0.6603347104,0.8626672349
64601,0.8018770964,0.8942681069
55909,0.7373151617,0.7658903610
55274,0.7381848352,0.7856539934
4023,0.2935292341,0.7511946988
140838,0.6717228880,0.8575515091
27065,0.6411109958,0.6511384902
910,0.6489079189,0.6344329346
400591,0.8328467858,0.9493708366
6844,0.7651447102,0.8019807674
5711,0.5037666992,0.4296151456
9354,0.8955988170,0.4079765522
22832,0.7832652306,0.8720210798
3838,0.5887838781,0.8764794533
728441,0.8792922553,0.7041436825
9132,0.7293710302,0.7898262893
11338,0.8712092045,0.7109750311
10001,0.7818874010,0.8449200080
387882,0.9672576084,0.0578165951
5214,0.8316915309,0.9688907993
7554,0.7334282695,0.7681155948
10055,0.4683066658,0.8239538967
26064,0.7787391652,0.8330949725
1030,0.1992535143,0.6321030804
65244,0.3163020428,0.7177866591
85445,0.6404299462,0.6319572879
25816,0.7212781841,0.7966167516
255877,0.6993345542,0.7340476056
5286,0.8211690346,0.9254222027
5442,0.8289599440,0.9399841669
9788,0.7405242951,0.7723002180
7157,0.8781845691,0.7436314734
429,0.6539266174,0.8749904088
4277,0.8293060091,0.0032491174
3371,0.8663003376,0.7556927089
3949,0.7254173316,0.7545056964
51399,0.1208417737,0.6012681601
90379,0.7128027614,0.7540810283
172,0.0470546047,0.6927042873
10920,0.8038165257,0.8893444149
348995,0.7786710363,0.8891135484
1406,0.7271013612,0.7857251182
79709,0.9077858205,0.4778587521
54819,0.7525883994,0.8259925275
10247,0.7069012123,0.7458733237
54881,0.8280837946,0.9227061423
79583,0.6928877487,0.7368701792
4300,0.3699758208,0.7364809068
1718,0.7753622941,0.8201044410
55193,0.3767089632,0.7703807630
2564,0.6679157809,0.6446094806
317,0.8468233667,0.3104134042
80210,0.1211934131,0.5989889188
414153,0.8894432089,0.7293618362
11064,0.7835199664,0.8630027452
9659,0.8514861162,0.4324042414
84514,0.6184940943,0.6007341400
83795,0.6741062566,0.6645778011
10193,0.4683694415,0.3465318112
7136,0.6324756855,0.6329605899
79400,0.6927464515,0.8896420242
115,0.6905389951,0.6711302998
10921,0.8823476280,0.6231250591
55885,0.7147628377,0.7598350268
11068,0.0302785773,0.6820409894
163778,0.0011214446,0.6762222211
627,0.3446560297,0.1249913353
2560,0.7242596237,0.7996136659
5655,0.6379168906,0.6372655561
54851,0.6898055075,0.8695435141
23308,0.5583214964,0.5082892184
64342,0.6870888474,0.7115901156
642843,0.6518275431,0.6620057118
7298,0.7660440899,0.8122033271
64115,0.5813140791,0.8355753354
8857,0.5491455966,0.8648869325
135154,0.4634386982,0.8362074980
1420,0.6281642885,0.8748818134
10553,0.6384700677,0.6172925094
58499,0.6644308661,0.6432753179
84251,0.0411089022,0.6900396899
27067,0.8868346969,0.4080146278
4855,0.7543782314,0.7588281006
4105,0.7313916773,0.7861666242
54534,0.7805350892,0.8735491549
10328,0.2839015133,0.6599285489
128821,0.5572368545,0.8547621884
6495,0.6618494715,0.6916838343
389874,0.8035227707,0.8857852686
57489,0.2679457488,0.6848095257
29108,0.7379112924,0.8019492109
80233,0.1845541352,0.6338669913
5352,0.7658759763,0.8708125384
8532,0.8444513284,0.9561888120
8908,0.0762070394,0.7031073681
55239,0.7244450128,0.7813312619
51329,0.7439382204,0.8025143781
392862,0.7803458484,0.8436877090
139065,0.8832670566,0.5908694595
90768,0.0011214446,0.6762222211
4148,0.8156609773,0.9157708794
84727,0.2146228975,0.6831066231
11218,0.4667911241,0.8382770589
338323,0.8617969159,0.3119990615
79627,0.5416839270,0.8774809215
969,0.7080730285,0.7567782554
4942,0.8189193781,0.9420980457
2193,0.8367545838,0.9698885725
10048,0.5312821525,0.8547312088
11126,0.4833658289,0.8373185445
22984,0.8449968290,0.9501360950
401994,0.9845415881,0.0036010132
64359,0.8417683726,0.0794619609
26017,0.0691646674,0.6951113837
5016,0.7054464879,0.7940104525
25901,0.8335799849,0.2396892880
11261,0.8640579142,0.3163934665
57050,0.7362913468,0.8154349998
26762,0.7890422783,0.8956874451
54891,0.7210278747,0.7556570566
637,0.7936151427,0.8579566762
90317,0.5730479309,0.8944208585
5729,0.1691013200,0.7518620247
5502,0.8616079697,0.6976692111
6419,0.6788122603,0.8738226216
10025,0.8258155780,0.9071693820
80022,0.7094059694,0.7746104011
84866,0.7438810587,0.8029793546
100033430,0.8340572865,0.9660020729
55863,0.1984660907,0.6409839374
23433,0.8320243795,0.1155421663
57540,0.3583669704,0.7774471363
3831,0.4439301555,0.8394874808
10787,0.8134716379,0.9004559309
4775,0.7484029604,0.8047427324
11080,0.7854851132,0.8790940234
3592,0.8865887596,0.5447091412
64098,0.1844400924,0.6404446810
326624,0.8808196914,0.7163475034
1939,0.7752867716,0.8445495272
340571,0.7998518043,0.8426859505
705,0.4615343848,0.8229224020
20,0.7711152249,0.8042120627
271,0.8002111588,0.9033062496
10169,0.6812099819,0.7488495222
4956,0.5795756884,0.8665165251
7726,0.7991781748,0.8683575918
94025,0.7451126947,0.9585925464
23252,0.8652547722,0.8047810432
84210,0.8156557905,0.8752591334
5122,0.7526431789,0.7968021421
5366,0.8550371680,0.2431142531
245973,0.6986486365,0.7248601063
